year,expansion,n,area_ha_t0,area_ha_t1,gridid
2017,1,3548,62024.759999999995,9916.74,1032
2018,0,1713,0,1577.61,1032
2018,1,8270,101322,15597,1032
2019,0,1093,0,1433.4299999999998,1032
2019,1,2603,53296.02,9302.22,1032
2020,0,763,0,995.94,1032
2020,1,2970,68067.45,10403.01,1032
2021,0,1109,0,1260.9,1032
2021,1,3817,66130.73999999999,11083.5,1032
2022,0,1101,0,1331.82,1032
2022,1,3919,70707.23999999999,11572.92,1032
2023,0,2600,0,2294.01,1032
2023,1,10605,126769.14,30325.5,1032
1986,0,14260,0,18905.67,1033
1986,1,635,2385.18,1575.09,1033
1987,0,9196,0,12065.94,1033
1987,1,1586,4907.88,4186.71,1033
1988,0,2446,0,2979.54,1033
1988,1,460,1615.23,1104.3,1033
1989,0,9751,0,13619.07,1033
1989,1,2853,11149.11,8573.49,1033
1991,0,1340,0,2069.73,1033
1991,1,730,3410.64,2294.01,1033
1992,0,6111,0,10538.37,1033
1992,1,3151,14212.62,9089.82,1033
1993,0,3641,0,5508.36,1033
1993,1,2887,16186.68,7162.38,1033
1994,0,7664,0,8729.279999999999,1033
1994,1,8335,36674.46,18118.17,1033
1995,0,2853,0,4102.74,1033
1995,1,2727,17138.25,6661.71,1033
1996,0,1067,0,1409.13,1033
1996,1,1476,10550.88,3125.25,1033
1997,0,2847,0,3833.82,1033
1997,1,3341,19246.5,8330.22,1033
1998,0,2412,0,3688.2,1033
1998,1,3086,24315.39,8537.22,1033
1999,0,3642,0,4711.86,1033
1999,1,6412,49633.11,14936.13,1033
2000,0,1610,0,2413.7999999999997,1033
2000,1,2970,30626.91,7974.27,1033
2001,0,2453,0,2816.8199999999997,1033
2001,1,4128,41219.369999999995,9619.56,1033
2002,0,1919,0,2433.06,1033
2002,1,4388,49939.02,10260.81,1033
2003,0,3246,0,4259.88,1033
2003,1,7094,79516.62,21313.26,1033
2005,0,1301,0,1665.27,1033
2005,1,4276,63900.27,10959.03,1033
2006,0,2001,0,2253.42,1033
2006,1,4820,66300.66,12142.98,1033
2007,0,2097,0,2846.88,1033
2007,1,5111,91118.34,16428.87,1033
2008,0,1784,0,1770.48,1033
2008,1,4981,91238.04,12121.2,1033
2010,0,1229,0,1472.31,1033
2010,1,3432,84764.25,10077.57,1033
2011,0,1774,0,2052.18,1033
2011,1,4741,112031.01,18083.88,1033
2012,0,1070,0,1300.68,1033
2012,1,3317,101222.28,8418.33,1033
2013,0,2528,0,2216.79,1033
2013,1,9358,163356.57,23252.4,1033
2014,0,913,0,1069.29,1033
2014,1,3665,126108.27,10406.7,1033
2015,0,1065,0,1166.04,1033
2015,1,3156,108597.96,10248.03,1033
2016,0,919,0,1135.98,1033
2016,1,3209,100640.79,10782.9,1033
2017,0,1376,0,1424.97,1033
2017,1,4264,110060.82,14296.86,1033
2018,0,2021,0,1830.51,1033
2018,1,8588,156634.65,21842.82,1033
2019,0,1611,0,1850.85,1033
2019,1,4229,119315.97,14377.41,1033
2020,0,1809,0,1819.35,1033
2020,1,5740,149644.71,21072.69,1033
2021,0,1267,0,1473.57,1033
2021,1,4029,130486.77,15223.5,1033
2022,0,1002,0,1278.9,1033
2022,1,3842,123496.11,14762.43,1033
2023,0,2563,0,2362.68,1033
2023,1,10962,201759.3,44198.73,1033
1986,0,14074,0,18784.53,1034
1986,1,546,3617.28,2253.6,1034
1987,0,3123,0,5762.5199999999995,1034
1987,1,474,3389.85,2734.65,1034
1988,0,5257,0,8435.609999999999,1034
1988,1,753,4437.45,2415.87,1034
1989,0,7424,0,11820.78,1034
1989,1,2032,13723.56,8218.26,1034
1991,0,6005,0,11528.91,1034
1991,1,2457,17362.53,12252.96,1034
1992,0,3137,0,6206.759999999999,1034
1992,1,2797,21276.63,9996.48,1034
1993,0,2139,0,4606.74,1034
1993,1,1689,15876,7313.94,1034
1994,0,5024,0,6551.46,1034
1994,1,6383,46228.68,17728.02,1034
1995,0,2743,0,5053.41,1034
1995,1,2917,35127.63,10206.27,1034
1996,0,467,0,877.86,1034
1996,1,722,9300.24,2028.51,1034
1997,0,2244,0,5520.15,1034
1997,1,2903,33444.18,13065.93,1034
1998,0,1354,0,2901.69,1034
1998,1,2050,34865.19,8620.65,1034
1999,0,2109,0,3774.06,1034
1999,1,3938,54178.11,13269.15,1034
2000,0,1630,0,2919.7799999999997,1034
2000,1,3087,53047.35,10594.62,1034
2001,0,3449,0,3917.61,1034
2001,1,7044,76394.97,16699.86,1034
2002,0,2101,0,3270.51,1034
2002,1,3883,77050.08,14201.01,1034
2003,0,2331,0,3944.43,1034
2003,1,4438,92706.75,23043.96,1034
2005,0,1566,0,1795.77,1034
2005,1,4872,100138.77,14875.11,1034
2006,0,1002,0,1567.71,1034
2006,1,3237,82733.22,12515.49,1034
2007,0,2002,0,3088.35,1034
2007,1,4869,134271.63,24601.86,1034
2008,0,1548,0,2005.83,1034
2008,1,3272,117623.79,12799.53,1034
2010,0,1509,0,1716.21,1034
2010,1,4306,155208.06,16225.29,1034
2011,0,1303,0,1739.79,1034
2011,1,3653,153879.3,17928.09,1034
2012,0,879,0,1280.97,1034
2012,1,2119,124543.62,6968.5199999999995,1034
2013,0,1444,0,1641.6899999999998,1034
2013,1,4626,184269.33,13315.41,1034
2014,0,996,0,1242.36,1034
2014,1,3925,182638.89,12974.49,1034
2015,0,890,0,1065.78,1034
2015,1,2640,149883.57,13011.03,1034
2016,0,1188,0,1313.19,1034
2016,1,3797,159349.86,14702.85,1034
2017,0,742,0,1064.61,1034
2017,1,2337,134463.41999999998,11623.68,1034
2018,0,2128,0,1892.43,1034
2018,1,7801,212917.05,24159.06,1034
2019,0,1291,0,1595.34,1034
2019,1,3598,157014.09,16774.38,1034
2020,0,1676,0,1707.03,1034
2020,1,4904,191131.47,20359.8,1034
2021,0,1109,0,1482.75,1034
2021,1,2776,132033.51,12939.66,1034
2022,0,1468,0,1726.65,1034
2022,1,5132,166994.82,19230.39,1034
2023,0,3722,0,3131.01,1034
2023,1,12001,262328.31,51785.1,1034
1986,0,4682,0,6322.32,1035
1986,1,303,2210.13,1284.21,1035
1987,0,7810,0,11990.88,1035
1987,1,812,4087.44,2605.14,1035
1988,0,5208,0,7015.049999999999,1035
1988,1,1240,6475.86,2982.6,1035
1989,0,7928,0,9400.05,1035
1989,1,3154,15947.28,7495.11,1035
1990,0,214,0,293.4,1035
1990,1,136,534.96,405.81,1035
1991,0,3607,0,7072.92,1035
1991,1,2308,14632.29,8343,1035
1992,0,2578,0,3670.74,1035
1992,1,3580,29085.48,9325.98,1035
1993,0,1774,0,3328.02,1035
1993,1,2008,18815.31,6351.3,1035
1994,0,3538,0,4083.66,1035
1994,1,6699,44547.75,15805.62,1035
1995,0,1844,0,3477.7799999999997,1035
1995,1,2224,22739.85,6922.08,1035
1996,0,1518,0,2508.21,1035
1996,1,2072,21851.37,6409.44,1035
1997,0,1589,0,2997.45,1035
1997,1,3088,39593.07,10201.59,1035
1998,0,1211,0,2134.08,1035
1998,1,1867,27304.92,5973.75,1035
1999,0,1166,0,1959.84,1035
1999,1,3313,37069.65,7634.79,1035
2000,0,1085,0,1616.85,1035
2000,1,2321,37970.189999999995,6859.98,1035
2001,0,2150,0,2225.16,1035
2001,1,7431,77426.28,17671.59,1035
2002,0,920,0,1259.37,1035
2002,1,2222,43374.06,7307.91,1035
2003,0,1470,0,2249.37,1035
2003,1,3145,57569.04,12646.17,1035
2004,0,68,0,85.22999999999999,1035
2004,1,135,2367,326.43,1035
2005,0,883,0,959.4,1035
2005,1,3566,65378.52,9386.37,1035
2006,0,902,0,1288.62,1035
2006,1,3614,73616.67,9975.33,1035
2007,0,1735,0,2290.3199999999997,1035
2007,1,5257,101919.78,19874.52,1035
2008,0,979,0,1303.47,1035
2008,1,2742,72573.3,8859.6,1035
2009,0,45,0,47.07,1035
2009,1,217,5418.63,768.78,1035
2010,0,1197,0,1370.07,1035
2010,1,3062,89612.09999999999,9836.37,1035
2011,0,923,0,1287.54,1035
2011,1,3741,102079.08,10311.57,1035
2012,0,774,0,977.94,1035
2012,1,2146,84842.45999999999,6599.429999999999,1035
2013,0,749,0,906.48,1035
2013,1,4272,122589.36,11040.03,1035
2014,0,953,0,1093.05,1035
2014,1,2576,101248.2,8932.59,1035
2015,0,685,0,874.4399999999999,1035
2015,1,2062,87677.73,9217.98,1035
2016,0,876,0,1074.6,1035
2016,1,3273,116595.27,11046.15,1035
2017,0,569,0,723.06,1035
2017,1,2167,72720.62999999999,6269.94,1035
2018,0,1264,0,1459.44,1035
2018,1,6562,141772.13999999998,18986.13,1035
2019,0,950,0,1291.68,1035
2019,1,2500,83483.64,9996.48,1035
2020,0,1393,0,1735.65,1035
2020,1,3551,112187.61,13497.48,1035
2021,0,1374,0,1854.63,1035
2021,1,3348,103844.97,13298.94,1035
2022,0,1417,0,1696.95,1035
2022,1,3951,112277.43,14788.62,1035
2023,0,2497,0,2521.89,1035
2023,1,6425,150667.47,26824.05,1035
1986,0,2170,0,3230.64,1036
1986,1,417,1340.91,971.28,1036
1987,0,3165,0,5519.5199999999995,1036
1987,1,971,2882.79,2223.81,1036
1988,0,2468,0,2681.19,1036
1988,1,834,2692.7999999999997,1449.9,1036
1989,0,8264,0,8760.15,1036
1989,1,3309,11804.31,6257.7,1036
1990,0,2280,0,2176.83,1036
1990,1,1603,7569.54,2671.74,1036
1991,0,1635,0,2928.6,1036
1991,1,1754,8653.05,3972.6,1036
1992,0,3083,0,2876.22,1036
1992,1,4597,23144.49,8369.1,1036
1993,0,1739,0,2564.1,1036
1993,1,2490,17483.85,5765.76,1036
1994,0,1539,0,2070,1036
1994,1,2972,18780.39,5669.0999999999995,1036
1995,0,999,0,1884.69,1036
1995,1,1641,11905.2,3984.93,1036
1996,0,1015,0,1503.9,1036
1996,1,1790,15253.56,4451.94,1036
1997,0,1530,0,1726.47,1036
1997,1,4385,35063.28,7695.36,1036
1998,0,844,0,1267.11,1036
1998,1,1339,15160.5,3485.7,1036
1999,0,2881,0,2232.63,1036
1999,1,7204,49741.02,12169.53,1036
2000,0,595,0,937.8,1036
2000,1,1261,19049.04,3580.92,1036
2001,0,947,0,1028.7,1036
2001,1,3422,39288.6,7445.25,1036
2002,0,481,0,710.91,1036
2002,1,1386,19302.48,3549.6,1036
2003,0,927,0,980.19,1036
2003,1,3768,44083.89,7881.66,1036
2004,0,207,0,272.78999999999996,1036
2004,1,955,18012.96,2269.17,1036
2005,0,739,0,694.53,1036
2005,1,2713,42089.13,5938.92,1036
2006,0,519,0,630.81,1036
2006,1,2203,38595.6,5009.67,1036
2007,0,1532,0,1371.24,1036
2007,1,4912,71674.47,12294.63,1036
2008,0,748,0,771.12,1036
2008,1,2398,44477.46,5699.16,1036
2009,0,197,0,258.03,1036
2009,1,958,23219.37,2780.19,1036
2010,0,1065,0,929.52,1036
2010,1,3217,61367.939999999995,6750.9,1036
2011,0,745,0,683.8199999999999,1036
2011,1,4257,80560.08,9610.65,1036
2012,0,395,0,501.75,1036
2012,1,1252,50537.79,3960.54,1036
2013,0,380,0,430.47,1036
2013,1,2508,68126.48999999999,5341.679999999999,1036
2014,0,554,0,530.91,1036
2014,1,2317,72276.48,6257.5199999999995,1036
2015,0,317,0,427.68,1036
2015,1,1191,39758.22,4751.19,1036
2016,0,589,0,592.1999999999999,1036
2016,1,2634,63150.48,6656.8499999999995,1036
2017,0,529,0,513.99,1036
2017,1,2658,54459.899999999994,6496.65,1036
2018,0,1834,0,1317.78,1036
2018,1,7585,96935.85,16705.17,1036
2019,0,1016,0,937.26,1036
2019,1,2106,53507.88,6048.99,1036
2020,0,946,0,906.75,1036
2020,1,2817,65188.619999999995,9194.4,1036
2021,0,917,0,1013.76,1036
2021,1,2812,56508.66,8075.79,1036
2022,0,991,0,1079.46,1036
2022,1,2966,65981.88,9571.32,1036
2023,0,894,0,1106.01,1036
2023,1,2248,62400.96,9580.59,1036
1986,0,103,0,150.03,1037
1986,1,27,77.49,50.49,1037
1987,0,67,0,78.03,1037
1987,1,27,97.29,41.85,1037
1988,0,92,0,83.7,1037
1988,1,38,117.36,56.79,1037
1989,0,373,0,276.39,1037
1989,1,143,452.25,210.33,1037
1990,0,200,0,158.67,1037
1990,1,204,561.78,269.37,1037
1991,0,67,0,83.61,1037
1991,1,106,400.41,159.48,1037
1992,0,49,0,50.669999999999995,1037
1992,1,103,448.11,161.37,1037
1993,0,46,0,59.22,1037
1993,1,78,402.3,104.13,1037
1994,0,21,0,28.44,1037
1994,1,71,281.61,85.86,1037
1995,0,37,0,40.86,1037
1995,1,68,335.07,95.04,1037
1996,0,53,0,56.34,1037
1996,1,114,664.29,155.97,1037
1997,0,146,0,91.89,1037
1997,1,324,1388.7,324.9,1037
1998,0,17,0,20.25,1037
1998,1,64,428.13,91.98,1037
1999,0,32,0,22.68,1037
1999,1,167,955.89,194.58,1037
2000,0,16,0,39.78,1037
2000,1,31,337.95,64.98,1037
2001,0,39,0,36.81,1037
2001,1,95,666.9,113.85,1037
2002,0,17,0,19.44,1037
2002,1,96,698.9399999999999,111.78,1037
2003,0,100,0,51.39,1037
2003,1,373,2115.18,478.35,1037
2004,0,33,0,37.62,1037
2004,1,70,803.61,177.48,1037
2005,0,18,0,11.16,1037
2005,1,131,1328.31,226.98,1037
2006,0,30,0,24.66,1037
2006,1,81,1033.9199999999998,151.65,1037
2007,0,22,0,18.36,1037
2007,1,147,1695.78,276.3,1037
2008,0,22,0,28.619999999999997,1037
2008,1,124,1809.72,238.59,1037
2009,0,8,0,10.17,1037
2009,1,76,939.06,138.78,1037
2010,0,62,0,35.46,1037
2010,1,260,2858.76,385.83,1037
2011,0,18,0,11.7,1037
2011,1,67,1707.75,130.04999999999998,1037
2012,0,13,0,11.43,1037
2012,1,72,1751.31,131.13,1037
2013,0,6,0,12.6,1037
2013,1,114,2052.27,187.47,1037
2014,0,8,0,6.12,1037
2014,1,74,1833.93,153.09,1037
2015,0,12,0,6.75,1037
2015,1,66,957.69,133.65,1037
2016,0,22,0,15.03,1037
2016,1,127,1527.39,263.61,1037
2017,0,16,0,12.78,1037
2017,1,82,1058.31,158.48999999999998,1037
2018,0,154,0,86.13,1037
2018,1,483,3556.62,846.27,1037
2019,0,95,0,67.95,1037
2019,1,172,2218.23,400.5,1037
2020,0,25,0,17.189999999999998,1037
2020,1,78,1438.74,91.89,1037
2021,0,22,0,12.51,1037
2021,1,116,1910.43,252.99,1037
2022,0,84,0,45.09,1037
2022,1,352,3128.31,592.1999999999999,1037
2023,0,32,0,32.22,1037
2023,1,100,1723.86,270.99,1037
1986,0,80,0,97.92,1038
1986,1,1,4.05,1.44,1038
1987,0,71,0,89.82,1038
1987,1,4,11.339999999999998,3.42,1038
1988,0,76,0,94.05,1038
1988,1,31,53.63999999999999,52.2,1038
1989,0,70,0,119.16,1038
1989,1,23,66.42,40.23,1038
1990,0,49,0,36,1038
1990,1,19,65.42999999999999,27.54,1038
1991,0,19,0,42.03,1038
1991,1,10,37.17,20.16,1038
1992,0,64,0,49.05,1038
1992,1,97,259.56,154.53,1038
1993,0,14,0,23.76,1038
1993,1,10,53.55,11.88,1038
1994,0,25,0,25.83,1038
1994,1,60,270.18,103.41,1038
1995,0,7,0,12.06,1038
1995,1,10,66.69,22.41,1038
1996,0,2,0,4.949999999999999,1038
1996,1,13,100.26,26.28,1038
1997,0,33,0,29.25,1038
1997,1,107,520.11,175.59,1038
1998,0,37,0,59.04,1038
1998,1,21,106.47,53.01,1038
1999,0,18,0,20.52,1038
1999,1,20,138.06,32.22,1038
2000,0,15,0,16.2,1038
2000,1,13,91.26,22.5,1038
2001,0,30,0,44.46,1038
2001,1,33,188.64,73.8,1038
2002,0,14,0,10.89,1038
2002,1,36,281.96999999999997,63.72,1038
2003,0,29,0,25.92,1038
2003,1,71,501.57,163.35,1038
2004,0,15,0,13.59,1038
2004,1,22,211.77,64.17,1038
2005,0,26,0,30.959999999999997,1038
2005,1,22,132.39,32.4,1038
2006,0,42,0,34.559999999999995,1038
2006,1,110,681.84,192.6,1038
2007,0,14,0,13.86,1038
2007,1,28,239.85,61.29,1038
2008,0,12,0,20.61,1038
2008,1,30,462.51,71.37,1038
2009,0,9,0,11.88,1038
2009,1,30,458.91,64.71,1038
2010,0,16,0,19.62,1038
2010,1,37,615.42,80.19,1038
2011,0,21,0,23.04,1038
2011,1,37,541.53,60.3,1038
2012,0,8,0,8.28,1038
2012,1,26,618.3,49.14,1038
2013,0,24,0,26.369999999999997,1038
2013,1,97,1079.64,184.05,1038
2014,0,23,0,25.11,1038
2014,1,74,1127.61,204.39,1038
2015,0,9,0,8.1,1038
2015,1,29,1031.94,126.09,1038
2016,0,4,0,11.34,1038
2016,1,17,554.67,58.86,1038
2017,0,10,0,13.95,1038
2017,1,50,1084.86,135.26999999999998,1038
2018,0,12,0,14.04,1038
2018,1,89,1095.57,199.62,1038
2019,0,29,0,30.959999999999997,1038
2019,1,37,884.25,83.78999999999999,1038
2020,0,6,0,6.3,1038
2020,1,22,807.3,60.57,1038
2021,0,7,0,7.65,1038
2021,1,39,882.9,108.72,1038
2022,0,8,0,10.8,1038
2022,1,24,578.79,34.56,1038
2023,0,28,0,23.04,1038
2023,1,103,1376.37,223.02,1038
1986,0,2798,0,3295.44,1039
1986,1,38,54.629999999999995,78.48,1039
1987,0,555,0,741.3299999999999,1039
1987,1,71,152.54999999999998,129.69,1039
1988,0,1170,0,1217.61,1039
1988,1,252,537.12,467.01,1039
1989,0,2552,0,2792.79,1039
1989,1,644,1319.49,926.01,1039
1990,0,1406,0,1629.27,1039
1990,1,661,1966.32,1127.16,1039
1991,0,279,0,316.34999999999997,1039
1991,1,190,616.77,248.58,1039
1992,0,953,0,837.0899999999999,1039
1992,1,1067,2981.25,1586.79,1039
1993,0,511,0,449.19,1039
1993,1,421,1438.47,509.13,1039
1994,0,425,0,381.78,1039
1994,1,873,3431.3399999999997,1216.8,1039
1995,0,161,0,166.04999999999998,1039
1995,1,189,838.4399999999999,239.04,1039
1996,0,594,0,570.24,1039
1996,1,640,2829.42,908.82,1039
1997,0,897,0,766.53,1039
1997,1,1696,6905.5199999999995,2642.67,1039
1998,0,361,0,415.44,1039
1998,1,241,1552.05,407.7,1039
1999,0,422,0,457.2,1039
1999,1,677,3692.07,950.94,1039
2000,0,706,0,745.38,1039
2000,1,515,3176.1,1131.21,1039
2001,0,605,0,816.2099999999999,1039
2001,1,493,2199.42,737.55,1039
2002,0,635,0,843.5699999999999,1039
2002,1,793,5143.41,1410.57,1039
2003,0,1062,0,1281.4199999999998,1039
2003,1,1394,7519.05,2669.04,1039
2004,0,1002,0,1108.08,1039
2004,1,1050,6917.759999999999,2304.54,1039
2005,0,509,0,506.52,1039
2005,1,926,6163.74,1250.91,1039
2006,0,1171,0,1000.8,1039
2006,1,2314,11036.25,3341.8799999999997,1039
2007,0,335,0,414.27,1039
2007,1,451,4181.8499999999995,799.56,1039
2008,0,458,0,550.26,1039
2008,1,602,5497.0199999999995,1134.36,1039
2009,0,373,0,398.61,1039
2009,1,751,5661.09,1203.03,1039
2010,0,493,0,660.78,1039
2010,1,845,8399.43,1709.91,1039
2011,0,889,0,1129.86,1039
2011,1,1557,12595.41,3091.5899999999997,1039
2012,0,407,0,470.88,1039
2012,1,480,5528.61,666.99,1039
2013,0,765,0,910.26,1039
2013,1,1997,15837.3,3433.95,1039
2014,0,487,0,677.0699999999999,1039
2014,1,1170,11789.82,2577.42,1039
2015,0,430,0,658.89,1039
2015,1,728,9102.15,1931.13,1039
2016,0,834,0,967.86,1039
2016,1,1166,11337.21,2808.27,1039
2017,0,556,0,780.48,1039
2017,1,1256,12349.35,3160.7999999999997,1039
2018,0,856,0,866.79,1039
2018,1,2763,20430,5421.42,1039
2019,0,734,0,1034.91,1039
2019,1,1399,14108.94,3681.54,1039
2020,0,440,0,616.5,1039
2020,1,872,11160.99,2221.38,1039
2021,0,564,0,753.12,1039
2021,1,1190,13806.72,2910.15,1039
2022,0,510,0,654.39,1039
2022,1,1096,14331.78,2768.04,1039
2023,0,762,0,770.76,1039
2023,1,3101,27981.27,6897.87,1039
1986,0,7229,0,9393.3,1040
1986,1,164,260.73,307.26,1040
1987,0,1039,0,1426.68,1040
1987,1,260,632.61,358.46999999999997,1040
1988,0,3736,0,4576.7699999999995,1040
1988,1,701,1605.51,1184.31,1040
1989,0,6100,0,6912.45,1040
1989,1,2187,5161.59,3359.3399999999997,1040
1990,0,1742,0,1997.55,1040
1990,1,1078,3711.24,1887.93,1040
1991,0,1233,0,1374.48,1040
1991,1,1298,4541.76,1766.34,1040
1992,0,2713,0,2536.2,1040
1992,1,3700,14149.26,7185.69,1040
1993,0,806,0,903.33,1040
1993,1,829,3452.49,1118.34,1040
1994,0,1366,0,1300.23,1040
1994,1,2584,13810.95,4250.7,1040
1995,0,987,0,1025.73,1040
1995,1,1277,6347.16,1822.77,1040
1996,0,1089,0,1294.83,1040
1996,1,1119,5858.37,1656,1040
1997,0,1822,0,2066.58,1040
1997,1,2716,15188.67,4634.0999999999995,1040
1998,0,1261,0,1786.14,1040
1998,1,991,5260.86,1716.03,1040
1999,0,1644,0,1675.98,1040
1999,1,3655,21016.17,6128.28,1040
2000,0,1674,0,2280.42,1040
2000,1,833,5014.17,1659.4199999999998,1040
2001,0,2104,0,2833.29,1040
2001,1,1819,13914.99,3377.0699999999997,1040
2002,0,1783,0,2464.2,1040
2002,1,1895,12482.55,3565.98,1040
2003,0,3781,0,4506.84,1040
2003,1,3700,21141.81,7821.36,1040
2004,0,1790,0,2303.64,1040
2004,1,1770,12161.7,3115.44,1040
2005,0,1481,0,1652.85,1040
2005,1,2921,23184.9,5315.58,1040
2006,0,3283,0,2929.5,1040
2006,1,5516,33100.02,9338.76,1040
2007,0,1000,0,1348.65,1040
2007,1,1757,16866.45,3212.01,1040
2008,0,1314,0,1511.64,1040
2008,1,1777,15914.52,3736.71,1040
2009,0,1104,0,1347.57,1040
2009,1,2165,21127.5,3665.07,1040
2010,0,1213,0,1611.63,1040
2010,1,2324,29787.75,5357.61,1040
2011,0,1557,0,2169.18,1040
2011,1,2945,30029.04,6138.09,1040
2012,0,704,0,765.0899999999999,1040
2012,1,1043,12915.9,1673.01,1040
2013,0,1573,0,1882.98,1040
2013,1,4293,46841.31,8491.77,1040
2014,0,1216,0,1654.9199999999998,1040
2014,1,2866,34289.729999999996,7390.44,1040
2015,0,992,0,1387.71,1040
2015,1,2283,31452.3,6111.45,1040
2016,0,2161,0,2365.38,1040
2016,1,3194,40274.82,9321.66,1040
2017,0,2015,0,1982.07,1040
2017,1,5315,66772.89,12990.96,1040
2018,0,1289,0,1283.85,1040
2018,1,3946,45369.18,9384.03,1040
2019,0,1951,0,2339.19,1040
2019,1,4502,57758.939999999995,11803.77,1040
2020,0,872,0,1130.94,1040
2020,1,1971,32228.01,5521.139999999999,1040
2021,0,1498,0,1617.75,1040
2021,1,3975,56866.77,10836.72,1040
2022,0,1108,0,1307.52,1040
2022,1,2798,47071.98,7816.86,1040
2023,0,2151,0,1701.9,1040
2023,1,8462,103961.34,30086.19,1040
1986,0,4173,0,6999.929999999999,1041
1986,1,131,294.39,360,1041
1987,0,793,0,1342.62,1041
1987,1,144,452.7,313.83,1041
1988,0,4643,0,6480.45,1041
1988,1,889,3795.39,3159.3599999999997,1041
1989,0,2977,0,3841.38,1041
1989,1,935,4252.86,2077.92,1041
1990,0,1940,0,2227.3199999999997,1041
1990,1,1266,8850.96,3281.49,1041
1991,0,1179,0,1389.6,1041
1991,1,845,4425.84,1395.1799999999998,1041
1992,0,2284,0,2339.46,1041
1992,1,2286,15971.76,6425.82,1041
1993,0,2715,0,2885.31,1041
1993,1,1944,12157.65,3851.19,1041
1994,0,1501,0,1465.38,1041
1994,1,1735,15716.25,3477.24,1041
1995,0,990,0,1321.38,1041
1995,1,1119,8605.98,2182.23,1041
1996,0,1249,0,1752.75,1041
1996,1,1324,12211.65,3018.7799999999997,1041
1997,0,1234,0,1944.99,1041
1997,1,1344,14882.76,2898.63,1041
1998,0,1319,0,2053.26,1041
1998,1,951,8330.58,2220.84,1041
1999,0,2347,0,2695.5,1041
1999,1,3712,29744.37,7330.95,1041
2000,0,1107,0,1535.13,1041
2000,1,827,9277.74,1984.05,1041
2001,0,2607,0,3945.33,1041
2001,1,1664,16621.11,4022.73,1041
2002,0,1889,0,2546.91,1041
2002,1,2100,27168.93,4958.19,1041
2003,0,1861,0,2719.17,1041
2003,1,1990,25525.26,5098.95,1041
2004,0,1771,0,2118.24,1041
2004,1,2481,33137.1,6464.88,1041
2005,0,1095,0,1214.46,1041
2005,1,1759,35291.7,4284,1041
2006,0,1719,0,1926.27,1041
2006,1,3595,48803.49,8452.71,1041
2007,0,830,0,1141.83,1041
2007,1,1284,23902.92,2794.68,1041
2008,0,1035,0,1125.09,1041
2008,1,2352,41019.48,6573.69,1041
2009,0,862,0,1010.61,1041
2009,1,1372,29837.16,2602.7999999999997,1041
2010,0,1195,0,1498.32,1041
2010,1,2395,52798.23,6707.5199999999995,1041
2011,0,1380,0,1715.49,1041
2011,1,2607,50589.99,5702.4,1041
2012,0,1121,0,1333.62,1041
2012,1,1735,39555.09,3719.97,1041
2013,0,1270,0,1523.25,1041
2013,1,2655,55921.68,5641.83,1041
2014,0,1046,0,1353.06,1041
2014,1,2572,62553.78,7563.06,1041
2015,0,811,0,1111.86,1041
2015,1,1991,55629.09,5881.139999999999,1041
2016,0,1513,0,1559.61,1041
2016,1,3304,73344.59999999999,10823.49,1041
2017,0,802,0,957.78,1041
2017,1,2060,58157.46,6433.0199999999995,1041
2018,0,1249,0,1493.01,1041
2018,1,3698,74890.98,11218.23,1041
2019,0,942,0,1160.37,1041
2019,1,2540,64200.689999999995,8082.99,1041
2020,0,532,0,690.12,1041
2020,1,1452,46397.16,5018.49,1041
2021,0,1170,0,1154.43,1041
2021,1,2887,69031.98,8750.34,1041
2022,0,1090,0,1114.02,1041
2022,1,3189,84646.70999999999,10307.61,1041
2023,0,1220,0,1212.3,1041
2023,1,3821,97901.64,13566.69,1041
1986,0,56,0,54.27,1042
1986,1,1,1.62,0.36,1042
1987,0,6,0,7.29,1042
1988,0,242,0,245.61,1042
1988,1,8,26.28,36.99,1042
1989,0,47,0,69.48,1042
1989,1,13,461.16,77.94,1042
1990,0,69,0,60.66,1042
1990,1,23,283.04999999999995,50.85,1042
1991,0,39,0,30.69,1042
1991,1,9,163.89,10.98,1042
1992,0,120,0,96.48,1042
1992,1,56,1173.6,205.29,1042
1993,0,53,0,45.81,1042
1993,1,31,962.37,50.67,1042
1994,0,106,0,77.31,1042
1994,1,101,1623.06,217.26,1042
1995,0,35,0,20.7,1042
1995,1,7,48.6,14.4,1042
1996,0,31,0,37.17,1042
1996,1,20,357.93,34.56,1042
1997,0,29,0,35.91,1042
1997,1,27,1477.62,65.07,1042
1998,0,83,0,85.41,1042
1998,1,57,661.77,196.74,1042
1999,0,47,0,41.76,1042
1999,1,89,2061.18,297.27,1042
2000,0,45,0,87.39,1042
2000,1,30,520.92,72.36,1042
2001,0,76,0,87.47999999999999,1042
2001,1,40,821.07,102.33,1042
2002,0,25,0,50.129999999999995,1042
2002,1,28,1257.3,40.77,1042
2003,0,23,0,42.75,1042
2003,1,27,560.34,77.94,1042
2004,0,91,0,67.67999999999999,1042
2004,1,186,2810.79,791.91,1042
2005,0,10,0,9.45,1042
2005,1,35,2266.29,163.26,1042
2006,0,51,0,32.04,1042
2006,1,112,2774.25,640.89,1042
2007,0,31,0,52.2,1042
2007,1,16,612.27,73.53,1042
2008,0,86,0,52.29,1042
2008,1,248,4259.16,991.08,1042
2009,0,3,0,2.34,1042
2009,1,5,608.1299999999999,3.0599999999999996,1042
2010,0,32,0,27,1042
