year,expansion,n,area_ha_t0,area_ha_t1,gridid
2014,1,3086,67049.28,9421.29,1032
2015,0,855,0,992.52,1032
2015,1,2517,62154.09,7472.25,1032
2016,0,792,0,945.9,1032
2016,1,2625,56982.15,8189.1,1032
2017,0,1075,0,1282.77,1032
2017,1,3557,62336.79,10095.21,1032
2018,0,1714,0,1578.06,1032
2018,1,8272,101439.27,15672.51,1032
2019,0,1094,0,1433.52,1032
2019,1,2604,53365.77,9360.36,1032
2020,0,763,0,995.94,1032
2020,1,2969,68071.77,10425.42,1032
2021,0,1115,0,1289.25,1032
2021,1,3833,66765.23999999999,11449.71,1032
2022,0,1101,0,1331.82,1032
2022,1,3920,70716.95999999999,11586.69,1032
2023,0,2605,0,2299.77,1032
2023,1,10594,126999.36,31052.25,1032
1986,0,14721,0,21041.91,1033
1986,1,641,2415.06,1756.35,1033
1987,0,9283,0,12579.75,1033
1987,1,1596,4986.2699999999995,4415.4,1033
1988,0,2501,0,3199.77,1033
1988,1,472,1643.76,1343.52,1033
1989,0,9917,0,14861.25,1033
1989,1,2920,11697.93,10473.39,1033
1991,0,1340,0,2069.73,1033
1991,1,731,3419.8199999999997,2338.65,1033
1992,0,6112,0,10538.82,1033
1992,1,3155,14233.68,9175.95,1033
1993,0,3643,0,5513.13,1033
1993,1,2894,16253.01,7358.85,1033
1994,0,7665,0,8731.529999999999,1033
1994,1,8338,36692.46,18154.44,1033
1995,0,2883,0,4280.22,1033
1995,1,2772,17864.46,7129.71,1033
1996,0,1068,0,1409.49,1033
1996,1,1477,10559.61,3150.18,1033
1997,0,2847,0,3833.82,1033
1997,1,3340,19252.08,8368.92,1033
1998,0,2427,0,3757.68,1033
1998,1,3118,24723.99,8834.4,1033
1999,0,3648,0,4732.65,1033
1999,1,6420,49815.99,15130.71,1033
2000,0,1611,0,2423.97,1033
2000,1,2982,30804.12,8294.58,1033
2001,0,2454,0,2817.3599999999997,1033
2001,1,4129,41252.31,9702.27,1033
2002,0,1919,0,2433.06,1033
2002,1,4387,49940.009999999995,10298.61,1033
2003,0,3247,0,4262.94,1033
2003,1,7104,79647.3,21592.35,1033
2005,0,1310,0,1717.29,1033
2005,1,4297,64850.13,11852.28,1033
2006,0,2001,0,2253.42,1033
2006,1,4820,66300.66,12142.98,1033
2007,0,2098,0,2853.27,1033
2007,1,5114,91163.43,16503.39,1033
2008,0,1785,0,1771.02,1033
2008,1,4980,91242.54,12210.75,1033
2010,0,1231,0,1477.53,1033
2010,1,3438,85015.26,10135.98,1033
2011,0,1775,0,2052.63,1033
2011,1,4741,112134.42,18276.3,1033
2012,0,1070,0,1300.68,1033
2012,1,3317,101222.28,8418.33,1033
2013,0,2529,0,2217.24,1033
2013,1,9356,163438.65,23454,1033
2014,0,916,0,1084.59,1033
2014,1,3678,126862.47,10678.95,1033
2015,0,1065,0,1166.04,1033
2015,1,3156,108843.93,10395.81,1033
2016,0,926,0,1158.03,1033
2016,1,3260,103525.29,11533.95,1033
2017,0,1376,0,1424.97,1033
2017,1,4264,110060.82,14296.86,1033
2018,0,2022,0,1830.87,1033
2018,1,8588,156786.12,22097.79,1033
2019,0,1611,0,1850.85,1033
2019,1,4228,119390.04,14507.64,1033
2020,0,1812,0,1837.62,1033
2020,1,5747,149914.35,21306.42,1033
2021,0,1274,0,1499.76,1033
2021,1,4078,131905.26,16126.83,1033
2022,0,1006,0,1299.06,1033
2022,1,3853,123993.45,14991.93,1033
2023,0,2589,0,2424.33,1033
2023,1,10939,203651.73,47550.149999999994,1033
1986,0,14253,0,20492.64,1034
1986,1,557,3723.03,2835.99,1034
1987,0,3126,0,5812.29,1034
1987,1,475,3391.83,2780.01,1034
1988,0,5450,0,10220.4,1034
1988,1,801,4619.79,3526.56,1034
1989,0,7548,0,13339.8,1034
1989,1,2095,14012.28,10032.21,1034
1991,0,6010,0,11568.15,1034
1991,1,2460,17394.84,12408.3,1034
1992,0,3161,0,6381.63,1034
1992,1,2812,21804.3,10437.48,1034
1993,0,2149,0,4653.09,1034
1993,1,1702,16031.43,7579.08,1034
1994,0,5025,0,6572.88,1034
1994,1,6384,46277.28,17741.7,1034
1995,0,2759,0,5217.03,1034
1995,1,2946,35994.96,10956.33,1034
1996,0,469,0,887.9399999999999,1034
1996,1,722,9315.99,2090.16,1034
1997,0,2244,0,5520.15,1034
1997,1,2904,33488.82,13135.14,1034
1998,0,1365,0,2964.06,1034
1998,1,2062,35102.52,8957.61,1034
1999,0,2115,0,3798.81,1034
1999,1,3944,54228.24,13500.45,1034
2000,0,1631,0,2929.95,1034
2000,1,3093,53188.2,10894.77,1034
2001,0,3466,0,4006.53,1034
2001,1,7057,76706.45999999999,17302.95,1034
2002,0,2112,0,3334.3199999999997,1034
2002,1,3920,77898.51,15034.23,1034
2003,0,2338,0,4032.45,1034
2003,1,4455,93405.78,23599.35,1034
2005,0,1570,0,1831.23,1034
2005,1,4876,100819.44,15532.38,1034
2006,0,1002,0,1567.71,1034
2006,1,3237,83067.12,12598.29,1034
2007,0,2004,0,3091.77,1034
2007,1,4874,134745.66,25165.26,1034
2008,0,1549,0,2006.37,1034
2008,1,3270,117650.97,12906.54,1034
2010,0,1517,0,1744.65,1034
2010,1,4315,155905.74,16902.809999999998,1034
2011,0,1303,0,1739.79,1034
2011,1,3654,153884.69999999998,17946.899999999998,1034
2012,0,879,0,1280.97,1034
2012,1,2119,124543.62,6968.5199999999995,1034
2013,0,1446,0,1647.45,1034
2013,1,4627,184330.62,13450.32,1034
2014,0,999,0,1265.58,1034
2014,1,3929,183781.26,13080.51,1034
2015,0,892,0,1072.98,1034
2015,1,2639,149887.88999999998,13045.86,1034
2016,0,1188,0,1313.19,1034
2016,1,3797,159958.44,14784.75,1034
2017,0,742,0,1064.61,1034
2017,1,2337,134463.41999999998,11623.68,1034
2018,0,2128,0,1892.43,1034
2018,1,7796,213031.89,24516.539999999997,1034
2019,0,1292,0,1595.88,1034
2019,1,3600,157243.86,16892.01,1034
2020,0,1676,0,1707.03,1034
2020,1,4901,191218.5,20537.01,1034
2021,0,1111,0,1488.15,1034
2021,1,2800,133147.62,13590.18,1034
2022,0,1471,0,1737.63,1034
2022,1,5140,167666.31,19729.35,1034
2023,0,3736,0,3151.7999999999997,1034
2023,1,11972,263513.61,55050.92999999999,1034
1986,0,4705,0,6407.28,1035
1986,1,307,2265.21,1417.95,1035
1987,0,7922,0,13109.94,1035
1987,1,831,4166.28,3093.8399999999997,1035
1988,0,5268,0,7538.219999999999,1035
1988,1,1255,6541.74,3373.02,1035
1989,0,7966,0,9668.25,1035
1989,1,3169,16030.53,7993.44,1035
1990,0,214,0,293.4,1035
1990,1,136,534.96,405.81,1035
1991,0,3609,0,7086.78,1035
1991,1,2311,14759.64,8692.83,1035
1992,0,2582,0,3697.65,1035
1992,1,3586,29168.1,9455.76,1035
1993,0,1778,0,3348.54,1035
1993,1,2017,18883.44,6577.38,1035
1994,0,3542,0,4099.5,1035
1994,1,6701,44555.49,15841.17,1035
1995,0,1859,0,3600.99,1035
1995,1,2258,23494.05,7351.56,1035
1996,0,1520,0,2526.2999999999997,1035
1996,1,2073,21898.8,6441.48,1035
1997,0,1589,0,2997.45,1035
1997,1,3090,39618.18,10249.74,1035
1998,0,1212,0,2143.17,1035
1998,1,1871,27400.14,6116.67,1035
1999,0,1166,0,1959.84,1035
1999,1,3313,37069.65,7634.79,1035
2000,0,1085,0,1616.85,1035
2000,1,2322,37986.57,6876,1035
2001,0,2157,0,2241.45,1035
2001,1,7479,78007.86,18826.65,1035
2002,0,924,0,1286.28,1035
2002,1,2237,43654.5,7601.759999999999,1035
2003,0,1470,0,2249.37,1035
2003,1,3145,57865.5,12727.89,1035
2004,0,68,0,85.22999999999999,1035
2004,1,135,2367,326.43,1035
2005,0,886,0,977.67,1035
2005,1,3569,65466.81,9496.26,1035
2006,0,902,0,1288.62,1035
2006,1,3614,73939.14,10021.95,1035
2007,0,1736,0,2293.29,1035
2007,1,5257,102002.22,19987.74,1035
2008,0,979,0,1303.47,1035
2008,1,2741,72604.8,8942.58,1035
2009,0,45,0,47.07,1035
2009,1,217,5418.63,768.78,1035
2010,0,1199,0,1378.26,1035
2010,1,3068,90145.71,10158.03,1035
2011,0,923,0,1287.54,1035
2011,1,3741,102079.08,10318.41,1035
2012,0,774,0,977.94,1035
2012,1,2146,84842.45999999999,6599.429999999999,1035
2013,0,749,0,906.48,1035
2013,1,4272,122589.36,11040.03,1035
2014,0,962,0,1104.66,1035
2014,1,2568,101333.61,9284.76,1035
2015,0,699,0,890.01,1035
2015,1,2036,88171.11,10653.84,1035
2016,0,876,0,1074.6,1035
2016,1,3273,116599.41,11063.97,1035
2017,0,570,0,723.6,1035
2017,1,2163,72803.79,6516,1035
2018,0,1281,0,1485.72,1035
2018,1,6537,142290.27,20668.14,1035
2019,0,950,0,1291.68,1035
2019,1,2499,83506.86,10120.68,1035
2020,0,1393,0,1735.65,1035
2020,1,3551,112235.94,13757.31,1035
2021,0,1386,0,1896.3,1035
2021,1,3362,104477.94,13799.97,1035
2022,0,1417,0,1696.95,1035
2022,1,3955,112332.51,14903.91,1035
2023,0,2501,0,2527.47,1035
2023,1,6433,151750.71,28343.7,1035
1986,0,2175,0,3308.04,1036
1986,1,418,1343.52,994.86,1036
1987,0,3180,0,5704.92,1036
1987,1,973,2889.45,2268,1036
1988,0,2481,0,2720.79,1036
1988,1,835,2693.7,1455.03,1036
1989,0,8363,0,9391.59,1036
1989,1,3343,11967.12,7007.04,1036
1990,0,2381,0,2437.65,1036
1990,1,1687,7958.429999999999,3496.5,1036
1991,0,1637,0,2940.75,1036
1991,1,1755,8674.65,4015.08,1036
1992,0,3085,0,2890.71,1036
1992,1,4598,23201.01,8516.609999999999,1036
1993,0,1741,0,2567.16,1036
1993,1,2493,17556.57,6130.44,1036
1994,0,1544,0,2115.63,1036
1994,1,2973,18787.14,5699.7,1036
1995,0,1000,0,1891.44,1036
1995,1,1641,11905.2,3984.93,1036
1996,0,1017,0,1524.24,1036
1996,1,1791,15266.07,4456.3499999999995,1036
1997,0,1533,0,1734.57,1036
1997,1,4400,35220.24,8002.44,1036
1998,0,844,0,1267.11,1036
1998,1,1339,15160.5,3485.7,1036
1999,0,2922,0,2338.65,1036
1999,1,7260,50205.78,13224.96,1036
2000,0,596,0,944.28,1036
2000,1,1264,19096.92,3681.72,1036
2001,0,947,0,1028.7,1036
2001,1,3426,39324.689999999995,7499.07,1036
2002,0,481,0,710.91,1036
2002,1,1386,19302.48,3549.6,1036
2003,0,927,0,980.19,1036
2003,1,3769,44162.64,7975.889999999999,1036
2004,0,207,0,272.78999999999996,1036
2004,1,955,18020.7,2290.23,1036
2005,0,739,0,694.53,1036
2005,1,2714,42112.89,6051.87,1036
2006,0,519,0,630.81,1036
2006,1,2203,38595.6,5009.67,1036
2007,0,1537,0,1405.62,1036
2007,1,4918,71806.59,12761.46,1036
2008,0,749,0,772.38,1036
2008,1,2400,44496.45,5732.19,1036
2009,0,197,0,258.03,1036
2009,1,958,23219.37,2780.19,1036
2010,0,1066,0,929.97,1036
2010,1,3227,61666.2,6960.15,1036
2011,0,745,0,683.8199999999999,1036
2011,1,4263,80679.87,9901.44,1036
2012,0,395,0,501.75,1036
2012,1,1252,50537.79,3960.54,1036
2013,0,380,0,430.47,1036
2013,1,2508,68126.48999999999,5341.679999999999,1036
2014,0,554,0,530.91,1036
2014,1,2317,72276.48,6270.3,1036
2015,0,318,0,429.21,1036
2015,1,1191,39758.22,4752.45,1036
2016,0,589,0,592.1999999999999,1036
2016,1,2634,63150.48,6656.8499999999995,1036
2017,0,529,0,513.99,1036
2017,1,2657,54474.84,6540.389999999999,1036
2018,0,1844,0,1365.03,1036
2018,1,7596,97494.57,17761.05,1036
2019,0,1025,0,962.64,1036
2019,1,2121,53761.68,6464.7,1036
2020,0,947,0,907.38,1036
2020,1,2821,65330.55,9395.46,1036
2021,0,922,0,1031.22,1036
2021,1,2818,56661.119999999995,8318.07,1036
2022,0,992,0,1080.36,1036
2022,1,2968,66166.83,9900.81,1036
2023,0,897,0,1116.36,1036
2023,1,2263,63515.97,10514.97,1036
1986,0,103,0,150.03,1037
1986,1,27,77.49,50.49,1037
1987,0,67,0,78.03,1037
1987,1,27,97.29,41.85,1037
1988,0,92,0,83.7,1037
1988,1,38,117.36,56.79,1037
1989,0,373,0,276.39,1037
1989,1,143,452.25,210.33,1037
1990,0,200,0,158.67,1037
1990,1,204,561.78,269.37,1037
1991,0,67,0,83.61,1037
1991,1,106,400.41,159.48,1037
1992,0,49,0,50.669999999999995,1037
1992,1,103,448.11,161.37,1037
1993,0,46,0,59.22,1037
1993,1,78,402.3,104.13,1037
1994,0,21,0,28.44,1037
1994,1,71,281.61,85.86,1037
1995,0,37,0,40.86,1037
1995,1,68,335.07,95.04,1037
1996,0,53,0,56.34,1037
1996,1,114,664.29,155.97,1037
1997,0,146,0,91.89,1037
1997,1,324,1388.7,324.9,1037
1998,0,17,0,20.25,1037
1998,1,64,428.13,91.98,1037
1999,0,32,0,22.68,1037
1999,1,167,955.89,194.58,1037
2000,0,16,0,39.78,1037
2000,1,31,337.95,64.98,1037
2001,0,39,0,36.81,1037
2001,1,95,666.9,113.85,1037
2002,0,17,0,19.44,1037
2002,1,96,698.9399999999999,111.78,1037
2003,0,100,0,51.39,1037
2003,1,373,2115.18,478.35,1037
2004,0,33,0,37.62,1037
2004,1,70,803.61,177.48,1037
2005,0,18,0,11.16,1037
2005,1,131,1328.31,226.98,1037
2006,0,30,0,24.66,1037
2006,1,81,1033.9199999999998,151.65,1037
2007,0,22,0,18.36,1037
2007,1,147,1695.78,276.3,1037
2008,0,22,0,28.619999999999997,1037
2008,1,124,1809.72,238.59,1037
2009,0,8,0,10.17,1037
2009,1,76,939.06,138.78,1037
2010,0,62,0,35.46,1037
2010,1,260,2858.76,385.83,1037
2011,0,18,0,11.7,1037
2011,1,67,1707.75,130.04999999999998,1037
2012,0,13,0,11.43,1037
2012,1,72,1751.31,131.13,1037
2013,0,6,0,12.6,1037
2013,1,114,2052.27,187.47,1037
2014,0,8,0,6.12,1037
2014,1,74,1833.93,153.09,1037
2015,0,12,0,6.75,1037
2015,1,66,957.69,133.65,1037
2016,0,22,0,15.03,1037
2016,1,127,1527.39,263.61,1037
2017,0,16,0,12.78,1037
2017,1,82,1058.31,158.48999999999998,1037
2018,0,157,0,87.39,1037
2018,1,489,3652.38,1035.72,1037
2019,0,99,0,81.99,1037
2019,1,180,2368.26,626.67,1037
2020,0,25,0,17.189999999999998,1037
2020,1,78,1438.74,91.89,1037
2021,0,22,0,12.51,1037
2021,1,116,1910.43,252.99,1037
2022,0,85,0,45.18,1037
2022,1,352,3134.79,624.51,1037
2023,0,32,0,32.22,1037
2023,1,100,1723.86,270.99,1037
1986,0,81,0,98.28,1038
1986,1,1,4.05,1.44,1038
1987,0,71,0,89.82,1038
1987,1,4,11.339999999999998,3.42,1038
1988,0,76,0,94.05,1038
1988,1,31,53.63999999999999,52.2,1038
1989,0,70,0,119.16,1038
1989,1,23,66.42,40.23,1038
1990,0,49,0,36,1038
1990,1,19,65.42999999999999,27.54,1038
1991,0,19,0,42.03,1038
1991,1,10,37.17,20.16,1038
1992,0,64,0,49.05,1038
1992,1,106,281.7,186.84,1038
1993,0,14,0,23.76,1038
1993,1,10,53.55,11.88,1038
1994,0,25,0,25.83,1038
1994,1,60,270.18,103.41,1038
1995,0,7,0,12.06,1038
1995,1,10,66.69,22.41,1038
1996,0,2,0,4.949999999999999,1038
1996,1,13,100.26,26.28,1038
1997,0,33,0,29.25,1038
1997,1,107,520.11,175.59,1038
1998,0,37,0,59.04,1038
1998,1,21,106.47,53.01,1038
1999,0,18,0,20.52,1038
1999,1,20,138.06,32.22,1038
2000,0,15,0,16.2,1038
2000,1,13,91.26,22.5,1038
2001,0,30,0,44.46,1038
2001,1,33,188.64,73.8,1038
2002,0,14,0,10.89,1038
2002,1,36,281.96999999999997,63.72,1038
2003,0,29,0,25.92,1038
2003,1,71,501.57,163.35,1038
2004,0,15,0,13.59,1038
2004,1,22,211.77,64.17,1038
2005,0,26,0,30.959999999999997,1038
2005,1,22,132.39,32.4,1038
2006,0,42,0,34.559999999999995,1038
2006,1,110,708.93,236.79,1038
2007,0,14,0,13.86,1038
2007,1,28,239.85,61.29,1038
2008,0,12,0,20.61,1038
2008,1,30,462.51,71.37,1038
2009,0,9,0,11.88,1038
2009,1,30,458.91,64.71,1038
2010,0,16,0,19.62,1038
2010,1,37,615.42,80.19,1038
2011,0,21,0,23.04,1038
2011,1,37,541.53,60.3,1038
2012,0,8,0,8.28,1038
2012,1,26,618.3,49.14,1038
2013,0,24,0,26.369999999999997,1038
2013,1,97,1079.64,184.05,1038
2014,0,23,0,25.11,1038
2014,1,73,1138.95,231.12,1038
2015,0,9,0,8.1,1038
2015,1,29,1031.94,126.09,1038
2016,0,4,0,11.34,1038
2016,1,17,554.67,58.86,1038
2017,0,11,0,14.4,1038
2017,1,52,1098.45,151.38,1038
2018,0,12,0,14.04,1038
2018,1,89,1095.57,199.62,1038
2019,0,29,0,30.959999999999997,1038
2019,1,37,884.25,83.78999999999999,1038
2020,0,6,0,6.3,1038
2020,1,22,807.3,60.57,1038
2021,0,7,0,7.65,1038
2021,1,39,882.9,108.72,1038
2022,0,8,0,10.8,1038
2022,1,24,578.79,34.56,1038
2023,0,30,0,27.9,1038
2023,1,109,1436.04,271.71,1038
1986,0,2895,0,3440.16,1039
1986,1,38,54.629999999999995,87.57,1039
1987,0,555,0,741.3299999999999,1039
1987,1,72,155.16,155.97,1039
1988,0,1173,0,1221.93,1039
1988,1,256,541.89,493.38,1039
1989,0,2595,0,2931.93,1039
1989,1,664,1379.34,1229.94,1039
1990,0,1422,0,1746.63,1039
1990,1,662,1971.27,1155.33,1039
1991,0,279,0,316.34999999999997,1039
1991,1,190,616.77,248.58,1039
1992,0,987,0,878.2199999999999,1039
1992,1,1141,3300.8399999999997,2048.76,1039
1993,0,584,0,888.75,1039
1993,1,446,1526.6699999999998,1224.9,1039
1994,0,425,0,381.78,1039
1994,1,874,3501.27,1326.51,1039
1995,0,161,0,166.04999999999998,1039
1995,1,189,838.4399999999999,239.04,1039
1996,0,594,0,570.24,1039
1996,1,640,2829.42,908.82,1039
1997,0,898,0,766.89,1039
1997,1,1700,6927.84,2690.73,1039
1998,0,374,0,440.82,1039
1998,1,246,1633.59,769.95,1039
1999,0,422,0,457.2,1039
1999,1,678,3696.12,960.75,1039
2000,0,707,0,748.0799999999999,1039
2000,1,515,3176.1,1131.21,1039
2001,0,605,0,816.2099999999999,1039
2001,1,493,2199.42,737.55,1039
2002,0,635,0,843.5699999999999,1039
2002,1,794,5189.04,1558.26,1039
2003,0,1072,0,1325.7,1039
2003,1,1404,7617.69,2869.65,1039
2004,0,1008,0,1131.39,1039
2004,1,1063,7046.19,2514.51,1039
2005,0,509,0,506.52,1039
2005,1,927,6178.7699999999995,1270.08,1039
2006,0,1230,0,1079.64,1039
2006,1,2439,11824.65,4594.7699999999995,1039
2007,0,335,0,414.27,1039
2007,1,451,4181.8499999999995,799.56,1039
2008,0,458,0,550.26,1039
2008,1,603,5503.679999999999,1174.68,1039
2009,0,373,0,398.61,1039
2009,1,751,5661.09,1203.03,1039
2010,0,493,0,660.78,1039
2010,1,845,8399.43,1732.77,1039
2011,0,890,0,1132.65,1039
2011,1,1560,12601.62,3113.5499999999997,1039
2012,0,407,0,470.88,1039
2012,1,480,5528.61,666.99,1039
2013,0,767,0,917.73,1039
2013,1,2013,15916.95,3575.3399999999997,1039
2014,0,487,0,677.0699999999999,1039
2014,1,1173,11832.03,2722.86,1039
2015,0,433,0,667.89,1039
2015,1,728,9105.75,1963.89,1039
2016,0,836,0,971.28,1039
2016,1,1175,11473.47,2913.75,1039
2017,0,559,0,790.74,1039
2017,1,1264,12432.51,3280.95,1039
2018,0,894,0,992.52,1039
2018,1,2847,21323.879999999997,6834.87,1039
2019,0,751,0,1103.31,1039
2019,1,1414,14304.15,3956.31,1039
2020,0,443,0,630.27,1039
2020,1,878,11271.15,2356.74,1039
2021,0,566,0,759.6,1039
2021,1,1191,13821.3,2941.38,1039
2022,0,511,0,662.22,1039
2022,1,1098,14336.19,2797.1099999999997,1039
2023,0,833,0,991.71,1039
2023,1,3259,29852.1,9564.57,1039
1986,0,7687,0,10222.74,1040
1986,1,166,262.34999999999997,324.09,1040
1987,0,1039,0,1426.68,1040
1987,1,260,632.61,358.46999999999997,1040
1988,0,3771,0,4895.0999999999995,1040
1988,1,708,1663.9199999999998,1417.59,1040
1989,0,6478,0,9087.3,1040
1989,1,2254,5385.87,5649.66,1040
1990,0,1743,0,2020.95,1040
1990,1,1078,3717.27,1945.35,1040
1991,0,1233,0,1374.48,1040
1991,1,1298,4541.76,1766.34,1040
1992,0,2743,0,2627.5499999999997,1040
1992,1,3733,14577.3,8602.02,1040
1993,0,821,0,1093.41,1040
1993,1,833,3477.6,1193.04,1040
1994,0,1366,0,1300.23,1040
1994,1,2585,13926.78,4879.98,1040
1995,0,987,0,1025.73,1040
1995,1,1278,6354.54,1882.53,1040
1996,0,1089,0,1294.83,1040
1996,1,1122,5878.3499999999995,1700.28,1040
1997,0,1839,0,2107.44,1040
1997,1,2733,15497.37,5301,1040
1998,0,1261,0,1786.14,1040
1998,1,991,5260.86,1716.03,1040
1999,0,1654,0,1697.13,1040
1999,1,3652,21044.61,6595.74,1040
2000,0,1674,0,2280.42,1040
2000,1,834,5040.2699999999995,1755.54,1040
2001,0,2105,0,2838.69,1040
2001,1,1820,13930.47,3383.8199999999997,1040
2002,0,1784,0,2466.81,1040
2002,1,1901,12515.13,3705.48,1040
2003,0,3821,0,4654.17,1040
2003,1,3722,21273.84,8173.62,1040
2004,0,1790,0,2303.64,1040
2004,1,1770,12161.7,3115.44,1040
2005,0,1492,0,1666.71,1040
2005,1,2936,23565.96,6880.41,1040
2006,0,3600,0,3395.25,1040
2006,1,5925,37712.16,19300.05,1040
2007,0,1000,0,1348.65,1040
2007,1,1760,17204.94,3295.44,1040
2008,0,1326,0,1554.9299999999998,1040
2008,1,1782,15976.98,3939.03,1040
2009,0,1105,0,1348.11,1040
2009,1,2165,21128.04,3681.45,1040
2010,0,1214,0,1613.4299999999998,1040
2010,1,2324,29802.96,5394.78,1040
2011,0,1587,0,2204.19,1040
2011,1,2972,30269.879999999997,6563.5199999999995,1040
2012,0,704,0,765.0899999999999,1040
2012,1,1043,12915.9,1673.01,1040
2013,0,1577,0,1886.58,1040
2013,1,4304,46909.53,9549.27,1040
2014,0,1221,0,1673.01,1040
2014,1,2873,34375.68,7772.67,1040
2015,0,997,0,1398.33,1040
2015,1,2283,31456.26,6154.38,1040
2016,0,2187,0,2485.17,1040
2016,1,3230,40677.03,9761.94,1040
2017,0,2057,0,2083.77,1040
2017,1,5391,68909.84999999999,16137.45,1040
2018,0,1323,0,1395.72,1040
2018,1,4042,46699.65,11140.11,1040
2019,0,1999,0,2524.3199999999997,1040
2019,1,4581,59310.18,13477.5,1040
2020,0,878,0,1144.1699999999998,1040
2020,1,1968,32424.93,5779.3499999999995,1040
2021,0,1519,0,1677.78,1040
2021,1,4026,57725.369999999995,12217.59,1040
2022,0,1110,0,1310.94,1040
2022,1,2809,47298.96,8137.08,1040
2023,0,2405,0,2184.75,1040
2023,1,8880,112865.04,48099.6,1040
1986,0,4971,0,8713.8,1041
1986,1,132,295.38,369,1041
1987,0,802,0,1357.9199999999998,1041
1987,1,144,452.7,313.83,1041
1988,0,4886,0,7856.91,1041
1988,1,921,3973.32,4556.16,1041
1989,0,3102,0,4413.24,1041
1989,1,950,4275.36,3130.74,1041
1990,0,1963,0,2371.77,1041
1990,1,1274,9025.02,4017.78,1041
1991,0,1179,0,1389.6,1041
1991,1,846,4430.16,1396.89,1041
1992,0,2324,0,2426.04,1041
1992,1,2320,16740.18,9016.74,1041
1993,0,2726,0,2948.58,1041
1993,1,1952,12269.52,4051.62,1041
1994,0,1531,0,1507.14,1041
1994,1,1737,16062.48,5064.929999999999,1041
1995,0,990,0,1321.38,1041
1995,1,1119,8605.98,2182.23,1041
1996,0,1249,0,1752.75,1041
1996,1,1327,12231.63,3090.15,1041
1997,0,1235,0,1945.8,1041
1997,1,1345,14889.78,2931.12,1041
1998,0,1322,0,2055.33,1041
1998,1,953,8350.65,2300.76,1041
1999,0,2466,0,3015.45,1041
1999,1,3886,31953.6,13897.44,1041
2000,0,1138,0,1650.24,1041
2000,1,835,9527.85,2568.7799999999997,1041
2001,0,2663,0,4203.18,1041
2001,1,1708,17001,4566.0599999999995,1041
2002,0,2149,0,3100.41,1041
2002,1,2296,30238.199999999997,10346.49,1041
2003,0,1888,0,2798.46,1041
2003,1,2004,26035.83,5893.74,1041
2004,0,1772,0,2123.46,1041
2004,1,2495,33249.6,6676.92,1041
2005,0,1095,0,1214.46,1041
2005,1,1761,35301.6,4521.15,1041
2006,0,1756,0,2005.2,1041
2006,1,3664,49873.77,12646.53,1041
2007,0,832,0,1144.17,1041
2007,1,1286,23935.23,2911.8599999999997,1041
2008,0,1052,0,1159.56,1041
2008,1,2370,41225.49,7177.05,1041
2009,0,862,0,1010.61,1041
2009,1,1372,29837.16,2602.7999999999997,1041
2010,0,1196,0,1498.86,1041
2010,1,2396,52840.439999999995,7071.84,1041
2011,0,1434,0,1846.53,1041
2011,1,2656,50890.95,6540.21,1041
2012,0,1122,0,1334.16,1041
2012,1,1740,39648.06,3880.44,1041
2013,0,1272,0,1530.54,1041
2013,1,2659,55949.13,5752.8,1041
2014,0,1072,0,1386.18,1041
2014,1,2613,64145.43,13486.95,1041
2015,0,815,0,1123.02,1041
2015,1,1998,55757.61,6060.5999999999995,1041
2016,0,1540,0,1681.56,1041
2016,1,3354,74704.59,12141.81,1041
2017,0,816,0,1008.18,1041
2017,1,2082,58652.46,6996.5999999999995,1041
2018,0,1325,0,1663.2,1041
2018,1,3860,78816.78,19811.52,1041
2019,0,955,0,1223.37,1041
2019,1,2564,64902.96,8730.72,1041
2020,0,538,0,708.2099999999999,1041
2020,1,1456,46893.689999999995,5598.9,1041
2021,0,1241,0,1360.98,1041
2021,1,3018,71302.5,11865.33,1041
2022,0,1112,0,1184.76,1041
2022,1,3200,85482.98999999999,11595.69,1041
2023,0,1288,0,1353.6,1041
2023,1,3960,100795.95,19657.44,1041
1986,0,56,0,54.27,1042
1986,1,1,1.62,0.36,1042
1987,0,6,0,7.29,1042
1988,0,315,0,625.68,1042
1988,1,14,37.8,715.9499999999999,1042
1989,0,47,0,69.48,1042
1989,1,13,461.16,77.94,1042
1990,0,69,0,60.66,1042
1990,1,23,283.04999999999995,50.85,1042
1991,0,39,0,30.69,1042
1991,1,9,163.89,10.98,1042
1992,0,135,0,118.8,1042
1992,1,66,1217.07,1161.72,1042
1993,0,53,0,45.81,1042
1993,1,31,962.37,50.67,1042
1994,0,106,0,77.31,1042
1994,1,103,1717.38,376.83,1042
1995,0,35,0,20.7,1042
1995,1,7,48.6,14.4,1042
1996,0,31,0,37.17,1042
1996,1,20,357.93,34.56,1042
1997,0,30,0,36.72,1042
1997,1,27,1482.57,83.61,1042
1998,0,86,0,87.48,1042
1998,1,59,681.8399999999999,276.65999999999997,1042
1999,0,66,0,66.42,1042
1999,1,107,2103.48,1141.9199999999998,1042
2000,0,52,0,90.81,1042
2000,1,33,527.58,104.13,1042
2001,0,76,0,87.47999999999999,1042
2001,1,40,821.07,102.33,1042
2002,0,25,0,50.129999999999995,1042
2002,1,28,1257.3,42.57,1042
2003,0,23,0,42.75,1042
2003,1,27,560.34,77.94,1042
2004,0,91,0,67.67999999999999,1042
2004,1,190,2828.79,830.6999999999999,1042
2005,0,10,0,9.45,1042
